database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	SwissLipid_identifier	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	5_NIST_A-1	6_NIST_A-2	11_PLASMA_H002_A-1	12_PLASMA_H002_A-2	13_PLASMA_H008_A-1	14_PLASMA_H008_A-2	15_PLASMA_H010_A-1	16_PLASMA_H010_A-2	17_PLASMA_H012_A-1	18_PLASMA_H012_A-2	21_PLASMA_H018_A-1	22_PLASMA_H018_A-2	23_PLASMA_H041_A-1	24_PLASMA_H041_A-2	25_PLASMA_H042_A-1	26_PLASMA_H042_A-2	27_PLASMA_H043_A-1	28_PLASMA_H043_A-2	31_PLASMA_H044_A-1	32_PLASMA_H044_A-2	33_PLASMA_H047_A-1	34_PLASMA_H047_A-2	39_PLASMA_H048_A-1	40_PLASMA_H048_A-2	41_PLASMA_H049_A-1	42_PLASMA_H049_A-2	43_PLASMA_H050_A-1	44_PLASMA_H050_A-2	45_PLASMA_H051_A-1	46_PLASMA_H051_A-2	49_PLASMA_H052_A-1	50_PLASMA_H052_A-2	51_PLASMA_H053_A-1	52_PLASMA_H053_A-2	53_PLASMA_H055_A-1	54_PLASMA_H055_A-2	55_PLASMA_H056_A-1	56_PLASMA_H056_A-2	60_PLASMA_H057_A-2	61_PLASMA_H058_A-1	62_PLASMA_H058_A-2	63_PLASMA_H059_A-1	64_PLASMA_H059_A-2	65_PLASMA_H060_A-1	66_PLASMA_H060_A-2	73_NIST_B-1	74_NIST_B-2	79_PLASMA_H002_B-1	82_PLASMA_H008_B-2	83_PLASMA_H010_B-1	84_PLASMA_H010_B-2	85_PLASMA_H012_B-1	86_PLASMA_H012_B-2	90_PLASMA_H018_B-2	91_PLASMA_H041_B-1	92_PLASMA_H041_B-2	93_PLASMA_H042_B-1	94_PLASMA_H042_B-2	95_PLASMA_H043_B-1	96_PLASMA_H043_B-2	99_PLASMA_H044_B-1	100_PLASMA_H044_B-2	101_PLASMA_H047_B-1	102_PLASMA_H047_B-2	107_PLASMA_H048_B-1	108_PLASMA_H048_B-2	109_PLASMA_H049_B-1	110_PLASMA_H049_B-2	111_PLASMA_H050_B-1	112_PLASMA_H050_B-2	113_PLASMA_H051_B-1	114_PLASMA_H051_B-2	117_PLASMA_H052_B-1	118_PLASMA_H052_B-2	119_PLASMA_H053_B-1	120_PLASMA_H053_B-2	121_PLASMA_H055_B-1	122_PLASMA_H055_B-2	123_PLASMA_H056_B-1	124_PLASMA_H056_B-2	127_PLASMA_H057_B-1	128_PLASMA_H057_B-2	129_PLASMA_H058_B-1	130_PLASMA_H058_B-2	131_PLASMA_H059_B-1	132_PLASMA_H059_B-2	133_PLASMA_H060_B-1	134_PLASMA_H060_B-2
				SM 41:2	799.6688	184.0733|HG(PC,184)	[M+H]1+	1	9.07			SwissLipids	2020/04/02	MSI:2				SLM:000390809	2830632.534090909	662501.3212003646	70622.87813322805	3150743	2936725	2765705	2688381	3200467	3158150	2450273	2487118	2816401	2956999	2461327	2701872	2404545	2330620	3401567	3668974	2468833	2490349	2528001	2586452	3747018	3609963	3456757	3082561	2602562	2871063	2297248	2200466	4628738	4846130	1925705	1962175	1979320	1980406	1970363	2207954	3187357	3052201	2357893	2921502	3143281	3569935	3326703	4118492	4430661	3003869	2795716	2422679	2698811	2539979	2446736	2707585	2778843	2397483	2448730	2552251	3386561	3339960	2220925	2331079	2255249	2209176	3391474	3595533	3179939	3137157	2617250	2590594	1985259	2165408	4236577	4086593	1936859	2009629	1934841	2029722	2017322	2050078	2855372	2852438	2499790	2389682	2730903	2924495	3141714	3190739	3927711	3952996
				TG 48:2 [NL-14:0]	820.7389	575.5034|-FA 14:0(+HO)-(NH3)	[M+NH4]1+	1	11.06			SwissLipids	2020/04/02	MSI:2				SLM:000308259	1326824.8522727273	608229.9703742119	64837.53269636684	2419559	2759074	1767166	1692515	945582	894503	1056212	1280663	949427	1032777	825538	879978	858503	995250	1050509	1166780	2331505	2334262	1128890	1157803	822642	755980	898948	1027018	2394617	2567921	942803	972981	909941	978630	649440	600278	2196712	1943609	1232200	1134338	1932213	1934195	786943	2066873	2443071	1434751	1329600	1539194	1782170	2214585	2388245	1784266	802179	1258824	1286882	985297	983288	875691	912548	955332	771085	786581	1595959	1658319	902103	947018	612133	534104	944020	869944	2167985	2012475	684101	626096	835579	831001	628843	576060	1594910	1734487	1156780	1110231	1605049	1635184	727982	815609	2786453	3039620	1171333	1173207	1476187	1499448
				TG 48:2 [NL-14:1]	820.7389	577.519|-FA 14:1(+HO)-(NH3)	[M+NH4]1+	1	11.06			SwissLipids	2020/04/02	MSI:2				SLM:000308259	351996.5	185997.93720126693	19827.446725987975	615078	618337	857600	887597	256083	248762	369626	313378	210717	212139	187488	189149	186479	193100	285900	339191	555661	547997	230596	227438	222528	218108	213928	223435	719326	750115	292315	269242	185563	201816	284810	276379	256998	273031	259227	262796	509070	467735	303090	560768	702360	445006	427256	320567	348617	498467	588454	817897	223178	347618	340016	210265	192885	160350	210283	196030	239474	247311	392026	387456	186444	200351	199520	160561	225627	228765	636232	605478	214200	210875	186965	190166	251977	257012	207515	232446	286917	224562	543286	517937	316344	342540	820888	733605	360304	424159	312718	320186
				TG 48:2 [NL-16:0]	820.7389	547.4721|-FA 16:0(+HO)-(NH3)	[M+NH4]1+	1	11.06			SwissLipids	2020/04/02	MSI:2				SLM:000308259	1504206.3181818181	687358.555368061	73272.66819881405	2754819	3090351	2355611	2780658	1194509	1166542	1382948	1529583	1138691	1031437	831166	813447	1150515	1095723	1197565	1219436	2227423	2551926	1189408	1219166	952319	986104	1015890	1101628	3068781	3180464	1264602	1085675	1052772	1068866	888024	781539	1801778	1942802	1285718	1153141	2318303	2101864	892765	2083437	2847110	1453117	1557242	1549322	1710149	2743828	2573928	2072782	1100780	1349780	1284446	1063172	924730	898039	1113200	1042803	949180	921735	1940634	2041280	1021646	901096	741169	670361	1023128	1122300	2441596	2357674	745051	788556	927080	1024346	819362	795621	1517765	1641719	1257040	1224047	2082297	2162338	966605	878312	3196585	3084812	1509311	1479585	1381058	1525043
				TG 48:2 [NL-16:1]	820.7389	549.4877|-FA 16:1(+HO)-(NH3)	[M+NH4]1+	1	11.06			SwissLipids	2020/04/02	MSI:2				SLM:000308259	2297891.5795454546	488137.9710328449	52035.682552288374	3063816	3139482	3071544	2938012	2426395	2400412	2404882	2385244	1881662	1733814	1491891	1546422	1804350	1664918	2300185	2512107	2658500	2766823	1939027	1908663	2271517	2198715	1901827	2112950	3297952	3234508	2761690	2914490	1761944	1958238	2382803	2357911	1963301	1945164	2429052	1996079	2942671	2816486	1766578	2601633	3231078	2695195	2746922	2028869	2227638	3009076	3101419	2585267	2280594	2200432	2429016	1922110	1806325	1322974	1754967	1975566	2061771	2115427	2210057	2234909	1809894	1738914	1974608	1626442	1985444	1868675	3013384	2876341	2006549	2163762	1724383	1980036	2295586	2087555	1563223	1701591	2290939	2044957	2787590	2782170	2198112	2288664	3462920	3097488	2623298	2440117	2070910	2117637
				TG 48:2 [NL-18:0]	820.7389	519.4408|-FA 18:0(+HO)-(NH3)	[M+NH4]1+	1	11.06			SwissLipids	2020/04/02	MSI:2				SLM:000308259	23243.875	9103.826748513728	970.4711921802472	42082	36360	32769	33473	24894	22593	20816	17684	16329	18731	14878	15823	17094	16983	16028	20357	21384	24907	30719	30323	12817	14700	12739	14065	43657	48530	18768	19076	17558	19306	25848	31867	41717	39449	15204	14550	20480	19680	16444	24855	31167	25466	27125	22994	23580	34260	43201	28320	22164	17108	17574	18035	17039	11233	19928	19279	15793	13463	21995	19608	27624	24383	14047	10448	12468	12952	43503	45024	13496	13923	18261	18150	30772	26990	33188	39363	13012	15506	24032	22228	16310	16827	31512	33571	26193	23869	23455	19485
				TG 48:2 [NL-18:1]	820.7389	521.4564|-FA 18:1(+HO)-(NH3)	[M+NH4]1+	1	11.06			SwissLipids	2020/04/02	MSI:2				SLM:000308259	1340973.7386363635	645932.709442594	68856.6581853407	1993330	2182003	2582047	2592030	1025771	978673	1277088	1539991	816261	741793	803289	907141	764409	819346	975652	1165205	2152473	2116208	1325846	1091918	777823	721266	744248	846081	2228507	2675354	944754	909005	750382	953679	928720	841329	2291746	2217026	1003434	920151	1846466	1894431	931526	2179386	2760849	1519327	1401203	1669350	1901040	2221338	1859441	2247546	924294	1396961	1416330	825420	828956	755917	760094	868247	792167	796838	1612076	1519337	985229	1024306	558111	535883	797343	729005	1849707	1740265	629586	703195	652625	768034	815400	804853	1710381	1926739	1024298	967749	1925250	1746386	894751	902442	3355014	3022237	1220585	1268604	1477872	1437320
				TG 48:2 [NL-18:2]	820.7389	523.4721|-FA 18:2(+HO)-(NH3)	[M+NH4]1+	1	11.06			SwissLipids	2020/04/02	MSI:2				SLM:000308259	819063.625	366143.4049848082	39031.018115821746	1451351	1527664	1008053	1039205	576513	545622	745442	672818	754504	660761	505510	591671	632866	641643	532207	621610	1279542	1355702	845657	799175	420084	457609	632952	688994	1473617	1646778	498717	485983	627924	775856	440511	403510	1498385	1359639	653383	623288	944488	1008641	488786	1117521	1541167	831331	898794	1006630	1002224	1382389	1625048	791748	479576	708197	726671	709261	657321	571282	687057	628358	470251	462895	964390	1150875	608119	590613	340309	320734	576112	566280	1191928	1244430	373301	377773	561268	589287	396540	400413	1181216	1348300	712921	648455	894518	1017318	530191	531627	1621561	1852541	711588	694751	1010125	855733
				TG 49:1 [NL-16:0]	836.7702	563.5034|-FA 16:0(+HO)-(NH3)	[M+NH4]1+	1	11.33			SwissLipids	2020/04/02	MSI:2				SLM:000308267	1194872.5113636365	195164.78956188666	20804.636470993097	1156518	1183619	1618061	1730846	1070763	1216023	1135010	1113260	1081901	1032289	889916	976959	1043144	973813	1088500	1424282	1245633	1378028	990210	1259320	1293492	1298592	1070950	1187468	1584578	1633569	1322507	1230798	1085173	1067867	1204409	1340061	1106359	1178278	1038183	1142535	1225263	1187276	1000829	1066972	1375755	1521414	1473998	1146734	1194686	1188365	1233389	1430200	996151	1003323	1061110	1224929	1132625	912455	1067059	1039068	1203485	1082252	1316069	1120248	933089	1025432	1062998	933703	1152774	1109356	1696060	1537362	1094730	1031288	1017580	1054503	1191694	1187866	940251	973506	1090491	1184572	1086526	1284306	1260606	1284485	1695745	1556071	1384527	1541885	1091629	1149177
				TG 50:0 [NL-18:0]	852.8015	551.5034|-FA 18:0(+HO)-(NH3)	[M+NH4]1+	1	11.65			SwissLipids	2020/04/02	MSI:2				SLM:000308275	923955.6022727273	378441.38210783794	40341.98688199917	1697568	1526368	1446262	1397773	527824	511544	878081	863731	769624	754293	834479	887382	946547	858771	624619	624173	1385110	1401839	630148	718050	540110	527087	956774	1071424	1744542	2052925	562722	599360	945427	945078	688349	645151	1166209	950540	859703	829342	1163844	1038071	583925	1012036	1350189	698961	741393	636663	678307	1371287	1320618	1283760	457129	925080	825849	780772	729151	746913	1018468	1119573	557879	578943	1432566	1385121	527647	584642	489096	469748	943482	950455	1922662	1863631	482575	575955	961282	931473	589321	610977	789255	891607	732754	762547	1005092	1150742	632127	625381	1744980	1683744	697824	631831	636112	615724
				TG 50:3 [NL-14:1]	846.7545	603.5347|-FA 14:1(+HO)-(NH3)	[M+NH4]1+	1	11.09			SwissLipids	2020/04/02	MSI:2				SLM:000308278	144496.67045454544	66736.98193564538	7114.186178045514	219816	206489	416126	407262	99029	103801	165486	157640	92848	94422	132776	140470	76912	84621	125310	126341	180136	174969	102790	100690	95894	89946	86944	90761	212234	212876	109500	100324	83069	94053	142545	150244	88902	85197	119336	113470	176421	176289	219271	163197	202682	209231	206014	151464	176312	205602	191835	326458	92709	141702	153182	96527	102795	122796	91513	83089	104378	111211	160560	157459	92563	88276	75922	70636	86239	85221	184437	174922	71227	77054	88153	87176	127954	130675	78464	84839	107820	112487	179881	173100	237051	255432	228331	244481	183772	180164	163829	139675
				TG 50:3 [NL-16:1]	846.7545	575.5034|-FA 16:1(+HO)-(NH3)	[M+NH4]1+	1	11.09			SwissLipids	2020/04/02	MSI:2				SLM:000308278	3563058.0454545454	983442.6729053134	104835.34117904454	5225447	5385540	5087033	5323698	4170347	3872451	5519322	4770541	3375648	2879025	2943258	3433225	3228750	3186153	3187477	3674022	5244701	5250870	3483181	3345716	3694920	4293094	3499098	3932731	4080630	3875598	3470780	3280256	2438488	2947469	2194873	2156839	3561317	3010951	4472398	4132041	5221044	5261160	1809006	3186861	4499903	2669563	2858316	3075676	3441928	5178193	4536723	4427559	3380319	4652314	4366164	2750060	2689981	3177196	3450640	3689349	2876515	2724035	4221017	4342496	2928312	2623700	2856998	2766328	3594416	3160284	3391797	3564802	2443146	2224379	2294978	2798475	2176437	2357842	2607074	2523280	4326655	3786547	5123517	5420361	1979080	2009464	4922925	4503500	2382877	2420239	3049110	3198679
				TG 50:3 [NL-18:1]	846.7545	547.4721|-FA 18:1(+HO)-(NH3)	[M+NH4]1+	1	11.09			SwissLipids	2020/04/02	MSI:2				SLM:000308278	2095280.1704545454	670894.5068659466	71517.5947314319	3486821	2786161	3343796	3396706	1728093	1747720	2603549	2809344	2135275	1848161	2162771	2356314	1374496	1721482	1519739	1872268	3187594	2951266	2044793	2351769	1638924	1370569	1469331	1734816	2676170	2346717	1508849	1550129	1473293	1539265	934956	919893	2993701	2731007	2078510	2027430	3258482	2994251	1609952	2004831	2416612	2112250	2208426	2428124	2939594	2630109	3147106	2599431	1478422	2386279	2766540	1777000	1773842	2423482	1785908	1624063	1381779	1437029	2628583	2753016	1655483	1761763	1096491	1009610	1547724	1398084	2151423	2005573	991617	1016811	1262140	1463169	931667	925680	2482003	2489498	2641806	2169820	2962897	2774145	1718178	1643506	2883262	3070332	1900438	1930158	2819121	2695467
				TG 51:2 [NL-15:0]	862.7858	603.5347|-FA 15:0(+HO)-(NH3)	[M+NH4]1+	1	11.35			SwissLipids	2020/04/02	MSI:2				SLM:000308287	589845.25	216884.73837858203	23119.990794456422	657437	678804	1392065	1287901	363774	382109	659020	618706	606927	604608	705280	680033	412696	475288	411035	495129	751940	891445	411864	453746	434561	402369	526865	537912	665935	688063	386130	396616	339563	343010	447745	348324	634200	516077	477197	433485	616505	692212	855866	597660	701040	878531	875078	735847	691019	660935	611936	1188173	362293	665314	620167	543989	607290	618283	417553	425668	489242	406357	678319	746391	337996	344428	340331	286917	552990	556480	653547	605878	333885	310578	282309	314140	424455	386152	513776	592592	467292	475932	717684	704424	1009702	916028	961853	879101	690832	860503	598239	584811
				TG 51:2 [NL-16:0]	862.7858	589.519|-FA 16:0(+HO)-(NH3)	[M+NH4]1+	1	11.35			SwissLipids	2020/04/02	MSI:2				SLM:000308287	801055.9090909091	384533.6656951601	40991.426494528474	1148031	1342365	2644429	2375286	532103	596791	727926	807784	662891	711428	710228	696015	691850	696058	554671	565094	1007476	1088977	513480	523431	509502	569486	945873	943968	1048327	1027984	456669	476879	588701	640002	528703	557319	915828	780655	630558	580514	902780	897569	840132	972310	1290342	742704	848152	556288	697979	1227243	1182456	2303989	493244	793213	744537	690974	677046	741701	712137	669299	525856	521291	914493	878358	407519	504199	433951	394578	909734	811947	889156	832992	403454	385396	565261	502989	571611	651721	740781	696700	590968	544938	990312	984087	840692	977482	1320055	1245311	723846	736535	585457	629873
				TG 51:2 [NL-18:1]	862.7858	563.5034|-FA 18:1(+HO)-(NH3)	[M+NH4]1+	1	11.35			SwissLipids	2020/04/02	MSI:2				SLM:000308287	1698138.7045454546	634688.1565918295	67657.98482389994	2370822	2019106	4134657	4823016	1210083	1309227	1774177	1901291	1723799	1560421	1854286	1781710	1276502	1302787	1316784	1496647	1942941	2271854	1316628	1257944	1333119	1196566	1544084	1870905	2008417	1917563	1244310	1208494	1111451	1168689	1127191	1313424	1668098	1651883	1346979	1428824	2089503	1807972	2196974	1639072	2323682	2342458	2306208	1622163	1726774	1913289	2040358	3428211	1101375	1869405	1717351	1759544	1564506	1738879	1231189	1257025	1285971	1296701	1982141	1772467	999918	962870	1105748	830980	1609732	1612815	1679494	1734396	990622	896703	919060	1083077	1224742	1299302	1358234	1597689	1335146	1281769	2053325	1811140	2352950	2579074	2511104	2786192	2140311	1988606	1599286	1294024
				TG 52:1 [NL-18:0]	878.8171	577.519|-FA 18:0(+HO)-(NH3)	[M+NH4]1+	1	11.67			SwissLipids	2020/04/02	MSI:2				SLM:000308296	4420380.795454546	2530060.2238867804	269705.32607774885	7889802	8184734	12008839	12607599	1755517	1940553	4924985	4683494	3524836	3138217	4334965	4730590	4804931	4688017	2602237	2701776	7158492	9045810	2396270	2311772	1685042	1625950	5433338	5575594	8070958	8389503	1641342	1749166	4718345	5507801	2205586	2399862	4115260	3843759	3474199	4449395	4600673	4428729	3688586	4479120	5932334	2840252	2645520	2122057	2615027	8474669	8102837	11267134	1531227	4207674	4893974	2796845	3196536	4671903	5332873	5468921	1934662	2196323	6877669	7654778	1693199	1916378	1411291	1383663	5282839	4848090	8611826	8349494	1400407	1473875	4393416	4717736	2392426	2364850	3779920	3947161	3634185	3599626	4694754	4045011	4059963	3747165	8354536	7335879	2258215	2549700	2209723	2259323
				TG 52:4 [NL-16:0]	872.7702	599.5034|-FA 16:0(+HO)-(NH3)	[M+NH4]1+	1	11.12			SwissLipids	2020/04/02	MSI:2				SLM:000308300	9070699.772727273	2260441.06788027	240963.8274758573	12100153	12177207	10208817	9604304	9641660	9653014	11480980	11313562	13786416	11253386	12331555	12419861	9107717	8830740	7126955	6787297	11548363	13334997	11264264	11203226	8774936	8288962	9817610	9660752	6650790	7191359	6685363	6895363	8940056	10857171	6719173	7318509	12701548	12093604	11336128	10680743	8947727	9237084	6059470	5593384	6448463	5753662	5720812	8111057	8771572	10762928	10419574	8432474	9226592	10109173	9636169	10444349	10023151	11649594	10033311	10877780	6838844	6287747	13089987	12959782	9154571	8663107	6908140	6540371	10249888	10542825	6084672	5579497	5530186	5189008	8245695	8602662	6053467	5942336	9664046	10722958	11280348	12430161	8841360	8628881	7098418	7875014	8745440	7296532	5110851	5346623	8719666	7953630
				TG 52:4 [NL-18:1]	872.7702	573.4877|-FA 18:1(+HO)-(NH3)	[M+NH4]1+	1	11.12			SwissLipids	2020/04/02	MSI:2				SLM:000308300	3725272.7386363638	943589.3797475813	100586.96585386523	5075437	5421828	5606015	5397947	3573972	3494775	5507887	4761061	4910109	4947593	5216901	6039791	3601242	3048315	3151424	3599813	4565923	4715812	3436254	3988963	3543574	3109932	3355768	3662223	3061657	3530906	2894731	2863985	2393964	2976221	2105170	2143795	3979775	4152562	4231869	4128276	4079904	4551094	3036939	2991709	3650263	3458656	3164446	3976504	4251795	4685366	4627730	4631674	3083920	4459380	4906731	4848828	4284051	5343899	3546395	3567908	2704837	2476092	4543858	4103295	3203055	3732874	2600172	2626100	3392150	3283049	2924987	2620335	2076695	2234103	2163359	2381945	2192712	2246813	3284939	3433222	4419933	3907489	4431036	4486453	3625425	3641856	3624337	3845140	2817216	2735151	4152198	4570513
				TG 52:4 [NL-18:2]	872.7702	575.5034|-FA 18:2(+HO)-(NH3)	[M+NH4]1+	1	11.12			SwissLipids	2020/04/02	MSI:2				SLM:000308300	13822804.909090908	3833407.9941872186	408642.66522201936	19943896	17827458	14448169	12456767	16065937	15294988	18808352	17427386	18396726	15302832	20142162	19116510	14568860	14865224	10490481	12168659	16863682	19130932	18971684	17449670	14790373	15673465	14161968	16192764	7417255	9005470	9772150	11496093	13366675	16172847	7512265	7505126	19928932	18699208	19085178	18758354	13741681	14024324	8660259	7676325	9339298	9190804	8521734	12431268	12572015	18843506	15598911	10984353	12708816	16054377	16973726	15089752	14844653	20087090	15477907	17754340	10914011	10407267	19684484	19524312	15701575	14788913	12811385	10694955	15038657	15225008	8774233	8464459	8733736	7370770	14095827	13584903	8757967	9681011	14374277	15051937	17657064	17500332	15528594	13664703	9419159	9870082	9257865	10929994	8443593	7255116	11442106	11904900
				TG 53:2 [NL-17:0]	890.8171	603.5347|-FA 17:0(+HO)-(NH3)	[M+NH4]1+	1	11.66			SwissLipids	2020/04/02	MSI:2				SLM:000308309	677820.1136363636	504816.02960148524	53813.56956941584	924166	892256	3234855	2899831	351438	339506	755696	693341	827833	699810	818410	905388	484540	532736	374434	452181	781754	981163	379685	343072	320148	318911	688244	688366	617143	637655	267963	266650	385245	403528	441847	488896	626267	624940	426890	499472	745734	691982	1095094	671266	849910	730492	714448	516041	538698	865883	946213	3048571	272043	645464	725042	762000	691940	865940	551294	523787	368609	358202	666930	679260	288108	330006	274744	276371	691423	641359	609735	677393	255911	232333	383999	321593	485987	455722	543765	626311	457103	437478	636549	669756	1344852	1277932	850793	844915	651997	543527	471442	467963
				TG 54:2 [NL-18:0]	904.8328	603.5347|-FA 18:0(+HO)-(NH3)	[M+NH4]1+	1	11.67			SwissLipids	2020/04/02	MSI:2				SLM:000308322	5318395.113636363	2406466.9915189156	256530.24323898175	8513634	9239246	13968531	12736561	2922492	2863438	5939801	5762672	4665407	4383557	9011412	8820921	5739530	6060388	6293394	7783202	8403001	8728979	3586445	4716226	3335836	3633446	6947696	6872546	6661561	6705449	3728548	3793875	6496296	6642769	3760126	3280616	4279313	4449662	4696950	4666559	4364330	4720964	7731360	4733689	8920016	5499111	5871293	4161580	3634448	7475795	7176441	11721787	1839876	5648826	5046301	4394373	4374413	7657550	5502988	6202270	1758837	1870423	4891457	4545303	2340194	2136852	1689833	1401418	5787018	5002756	5005479	4472105	1362825	1709458	4658353	5503039	3249289	2792331	4359645	7490260	5993810	4981956	3986210	4245203	7256417	7471248	5951697	6235835	3555727	3430893	3116734	2998669
				TG 54:4 [NL-18:0]	900.8015	599.5034|-FA 18:0(+HO)-(NH3)	[M+NH4]1+	1	11.31			SwissLipids	2020/04/02	MSI:2				SLM:000308324	822042.7727272727	254240.683322999	27102.14790560164	1319728	1451688	681020	710783	824640	844506	1270925	1272487	1290713	1068716	1128824	1169884	756684	757109	704235	767070	696886	827136	1278818	1221184	593681	592070	956668	982434	619104	655288	451426	410208	1028013	1025802	562998	625369	987242	971667	891085	909682	745418	728303	607278	442867	596484	579769	558723	1117571	979562	1218007	1199101	556348	763505	1072559	1050889	973363	1165623	1056693	959479	841978	605079	648332	654998	642522	1131641	1007362	553317	440829	793529	763542	577514	615588	353011	319585	923006	951842	640656	723771	828690	905215	979624	884708	789770	677228	665097	677496	542299	591393	478262	477355	1009167	968043
				TG 54:4 [NL-18:2]	900.8015	603.5347|-FA 18:2(+HO)-(NH3)	[M+NH4]1+	1	11.31			SwissLipids	2020/04/02	MSI:2				SLM:000308324	5377357.829545454	1526771.515249934	162754.39038131337	7898092	7581449	5086602	4804605	5325023	6345325	7877040	7284236	7535735	6659044	10116289	12211399	6001531	5746212	5346837	5236184	5189634	5530833	6068693	5849912	4157077	3756863	5033429	5720917	3847485	3311932	3918087	3582883	5109354	5169372	4670405	4793465	5516716	5237931	6242248	5966557	4653885	4617371	5697086	3257599	4389627	3835085	4446756	5712964	6204442	6632068	6951892	4321537	4676138	6747979	6597336	6004369	6235625	10107186	5913811	6980359	4034936	4598302	5143245	4814079	4813907	4824576	4188794	3095458	4700872	5365928	3589211	3937687	3165434	3334512	4927791	4723932	4337387	4599230	4682635	4810133	5830286	5179206	4805810	5044645	6245102	6987705	4230369	4094271	4291824	3720407	5829040	5548264
				TG 54:5 [NL-18:1]	898.7858	599.5034|-FA 18:1(+HO)-(NH3)	[M+NH4]1+	1	11.11			SwissLipids	2020/04/02	MSI:2				SLM:000308325	4474273.318181818	1733253.7272942977	184765.46814258804	7413365	6610765	4163117	3979171	3993142	4155476	5839091	6250237	6406205	6263597	11477243	11208207	4491516	4627442	3493225	3930787	5089208	5296793	5923940	4633933	3537241	3147800	4143763	4413793	3096999	3242097	2885181	3024218	3407755	4143836	3081982	2983541	5114176	5478090	4916763	5380680	3623381	3808689	5159728	2724190	3420837	3324874	3272427	5790453	6705295	6017472	6018177	3639605	3665744	5936963	5587466	5434120	5749935	10129212	4237601	5302350	2529905	2992454	4143828	3926413	3865968	4339386	2438526	2142510	3952604	4096109	2705663	2437311	2071556	2252532	3237856	3476912	2895372	2430882	4188873	4452965	4709619	4722850	4342736	3877480	5748198	5820989	3177765	3565580	2733173	2828493	5488471	5350179
